Aug 28 14:40:29 hanreybtiz systemd[1]: Started exchanger-camunda-worker.service - Exchanger.py - Camunda Worker.
Aug 28 14:40:31 hanreybtiz exchanger-camunda-worker[3406]: 2025-08-28 14:40:31 | INFO     | __main__:main:75 | ============================================================
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика openproject
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика bitrix_update_deal
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика op_create_task: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика op_create_task
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика bitrix_create_contact: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика bitrix_create_contact
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика bitrix_update_task: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика bitrix_update_task
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика bitrix_create_deal: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика bitrix_create_deal
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика op_create_project: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика op_create_project
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика op_update_task: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика op_update_task
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика bitrix_create_task: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика bitrix_create_task
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика 1c_create_document: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика 1c_create_document
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика op_create_milestone: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика op_create_milestone
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика 1c_create_counterparty: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика 1c_create_counterparty
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика 1c: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика 1c
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика python: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика python
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика send_email: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика send_email
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика 1c_sync_data: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика 1c_update_document: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика 1c_sync_data
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика 1c_update_document
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика send_telegram: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика send_telegram
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика telegram_notify: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика telegram_notify
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика create_yandex_file: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика create_yandex_file
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика yandex_disk: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика yandex_disk
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика email_notify: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика email_notify
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика create_user: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика create_user
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика user_management: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика user_management
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика data_processing: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика data_processing
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика file_processing: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:47 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:47 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 10s после ошибки для топика file_processing
Oct 09 06:08:57 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:57 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика bitrix24: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:57 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:57 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 15s после ошибки для топика bitrix24
Oct 09 06:08:57 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:57 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика openproject: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:57 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:57 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 15s после ошибки для топика openproject
Oct 09 06:08:57 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:57 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика bitrix_update_deal: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:57 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:57 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 15s после ошибки для топика bitrix_update_deal
Oct 09 06:08:57 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:57 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика bitrix_update_task: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
Oct 09 06:08:57 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:57 | WARNING  | camunda_worker:_fetch_and_process_loop:200 | Пауза 15s после ошибки для топика bitrix_update_task
Oct 09 06:08:57 hanreybtiz exchanger-camunda-worker[56189]: 2025-10-09 06:08:57 | ERROR    | camunda_worker:_fetch_and_process_loop:192 | Ошибка в цикле обработки топика op_create_project: 401 Client Error:  for url: https://camunda.eg-holding.ru/engine-rest/external-task/fetchAndLock
